,alpha_probs_bottom_train,alpha_probs_bottom_test,alpha_probs_bottom_validation,alpha_probs_top_train,alpha_probs_top_test,alpha_probs_top_validation,expected_value_bottom_train,expected_value_bottom_test,expected_value_bottom_validation,expected_value_top_train,expected_value_top_test,expected_value_top_validation,variance_top_train,variance_top_test,variance_top_validation,variance_bottom_train,variance_bottom_test,variance_bottom_validation,sharpe_of_average_train,sharpe_of_average_test,sharpe_of_average_validation,rets_of_average_train,rets_of_average_test,rets_of_average_validation,average_sharp_train,average_sharp_test,average_sharp_validation,average_rets_train,average_rets_test,average_rets_validation,sortino_of_average_train,sortino_of_average_test,sortino_of_average_validation,calmar_of_average_train,calmar_of_average_test,calmar_of_average_validation,percentage_of_positive_returns_train,percentage_of_positive_returns_test,percentage_of_positive_returns_validation,sharpe_of_average_transaction_cost_train,sharpe_of_average_transaction_cost_test,sharpe_of_average_transaction_cost_validation,rets_of_average_transaction_cost_train,rets_of_average_transaction_cost_test,rets_of_average_transaction_cost_validation,average_sharp_transaction_cost_train,average_sharp_transaction_cost_test,average_sharp_transaction_cost_validation,average_rets_transaction_cost_train,average_rets_transaction_cost_test,average_rets_transaction_cost_validation,sortino_of_average_transaction_cost_train,sortino_of_average_transaction_cost_test,sortino_of_average_transaction_cost_validation,calmar_of_average_transaction_cost_train,calmar_of_average_transaction_cost_test,calmar_of_average_transaction_cost_validation,percentage_of_positive_returns_transaction_cost_train,percentage_of_positive_returns_transaction_cost_test,percentage_of_positive_returns_transaction_cost_validation,alpha_probs_bottom_unnormalized_train,alpha_probs_bottom_unnormalized_test,alpha_probs_bottom_unnormalized_validation,alpha_probs_top_unnormalized_train,alpha_probs_top_unnormalized_test,alpha_probs_top_unnormalized_validation,expected_value_bottom_unnormalized_train,expected_value_bottom_unnormalized_test,expected_value_bottom_unnormalized_validation,expected_value_top_unnormalized_train,expected_value_top_unnormalized_test,expected_value_top_unnormalized_validation,variance_top_unnormalized_train,variance_top_unnormalized_test,variance_top_unnormalized_validation,variance_bottom_unnormalized_train,variance_bottom_unnormalized_test,variance_bottom_unnormalized_validation,seq_length,bias,last_layer_type,label_type,cross_sectional,batch_size,hidden_size,dropout,lr,grad_clip,loss_function_from_returns,epochs,early_stopping_dist,num_layers,type_net,type_dropout,optimizer_type,bootstrap_ratio,bootstrap_seed,input_normalization,using_swag,epochs_or_steps,start,freq,new_lr,shrinkage,momentum,adaptation,type_eval,number_of_days_per_epoch,removing_artificial_data,chosen_targets
./../Experiments2/glauberfinal/67,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.18053127825260162,0.20491725206375122,0.17652413249015808,0,0,0,1.0366882621572504,1.4319707860853053,0.7165827655715767,0.2787910316109714,0.05329645008390019,0.06361044289797392,0.3021529331230425,0.46406598382196845,0.22084204903007626,6.569062950305641e-05,7.106193344520026e-05,3.779586624953888e-05,1.5367471386841571,2.220356998776607,0.9891041621168513,1.5367471386841571,2.220356998776607,0.9891041621168513,0.5384071630537229,0.5373333333333333,0.5412953060011884,0.9957275711062278,1.4235656626479607,0.6636099075015195,0.26775543791062095,0.0528480032065416,0.05889725262599538,0.28662406150431924,0.45872016980995334,0.19403117670251943,6.309034823530184e-05,7.046400427538881e-05,3.4995396688054285e-05,1.4734054870519928,2.2083723074146144,0.9138728865403613,1.4734054870519928,2.2083723074146144,0.9138728865403613,0.5339302544769086,0.5346666666666666,0.5377302436125966,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.18053127825260162,0.20491725206375122,0.17652413249015808,0,0,0,64,True,Softmax,1,False,48,41,0.324718001095926,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/68,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1776115745306015,0.19669896364212036,0.18560251593589783,0,0,0,1.2994548691514753,1.1796391956357521,0.8563224100784328,0.3604218898432836,0.03743257931278324,0.07456861504369791,0.3437690659569445,0.41106033513136964,0.24282283453220282,8.492504473215917e-05,4.9910105750377654e-05,4.430696081027802e-05,2.03265228691294,1.7502445483000415,1.1785383143387829,2.03265228691294,1.7502445483000415,1.1785383143387829,0.5424128180961357,0.5613333333333334,0.5656565656565656,1.2576775082676839,1.1710499341854919,0.8088540968500119,0.34880844349221496,0.03706050717128784,0.07043168393199768,0.32863038062305056,0.391805486467807,0.22228697859245164,8.218860591239749e-05,4.941400956171712e-05,4.184889122519174e-05,1.9630597803689886,1.7375900142271448,1.1109184935750809,1.9630597803689886,1.7375900142271448,1.1109184935750809,0.5372290292177191,0.56,0.5620915032679739,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1776115745306015,0.19669896364212036,0.18560251593589783,0,0,0,64,True,Softmax,1,False,52,54,0.3335642599792391,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/69,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1706152707338333,0.15421614050865173,0.15751829743385315,0,0,0,0.8912831484592588,1.4731606498837997,0.6994440885320461,0.23959060389506445,0.051026727381341105,0.05988352657601591,0.29374099834587586,0.6455332682878351,0.35787250723804914,5.6453959447470416e-05,6.803563650845481e-05,3.558141804873198e-05,1.314456765779315,2.192514475459253,0.9503555960302854,1.314456765779315,2.192514475459253,0.9503555960302854,0.5384071630537229,0.5626666666666666,0.5591206179441474,0.8473120434934613,1.4740848449487642,0.65422730201073,0.22776604771602532,0.050846123753217586,0.056006763079054375,0.27751725404804084,0.6518623345435468,0.33505471331109465,5.366777750141973e-05,6.779483167095677e-05,3.3277934093318116e-05,1.2472497029135514,2.1979921091483363,0.8872192031676364,1.2472497029135514,2.1979921091483363,0.8872192031676364,0.5336946277097078,0.5573333333333333,0.5573380867498514,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.1706152707338333,0.15421614050865173,0.15751829743385315,0,0,0,64,True,Softmax,1,False,55,47,0.3497360529593079,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/7,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.071428582072258,0.0714285746216774,0.0714285746216774,0.031599123030900955,0.02456674352288246,0.02199445106089115,0,0,0,0.347890641988146,1.0489814688986887,0.57791812262033,0.06709807992346417,0.02783239999527483,0.04148758235534357,0.2190939561288535,0.7981768838504072,0.41301180243922075,1.5810103657743687e-05,3.710986666036643e-05,2.4650969908106693e-05,0.48738105100259094,1.5385314436713946,0.7788318198976103,0.48738105100259094,1.5385314436713946,0.7788318198976103,0.5256833176248822,0.54,0.5531788472964944,0.3428372554316772,1.1172702385145878,0.5758500327064553,0.06612262493508603,0.029443030411710334,0.041338380154043786,0.21584948261830275,0.8478502282501928,0.4108379174397213,1.5580260352282285e-05,3.9257373882280455e-05,2.4562317382081875e-05,0.4802131060891799,1.6503595303825178,0.7759350706626039,0.4802131060891799,1.6503595303825178,0.7759350706626039,0.5254476908576814,0.54,0.5525846702317291,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.071428582072258,0.0714285746216774,0.0714285746216774,0.031599123030900955,0.02456674352288246,0.02199445106089115,0,0,0,128,True,Softmax,1,False,96,51,0.37867454927905064,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/70,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.16916832327842712,0.13296116888523102,0.132430300116539,0,0,0,1.0127363902952629,1.3888553895028277,0.8042982177170741,0.2782572166067259,0.04692482388791039,0.0695623994868605,0.28527379929390484,0.4579728333108228,0.31243571949241356,6.55648483993228e-05,6.25664318505472e-05,4.1332382345133984e-05,1.5244134302327064,2.1492691768486876,1.1333921591380751,1.5244134302327064,2.1492691768486876,1.1333921591380751,0.5282752120640904,0.54,0.5442661913250149,0.97200998108941,1.3865589619385053,0.7572053618387252,0.2670540754876874,0.04665784406781638,0.06548805265151614,0.2691799766982049,0.46369384610886266,0.2904154254453835,6.29250884749499e-05,6.22104587570885e-05,3.891149890167329e-05,1.4603456292236463,2.1496900950608304,1.064599753092331,1.4603456292236463,2.1496900950608304,1.064599753092331,0.5254476908576814,0.5333333333333333,0.5412953060011884,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.16916832327842712,0.13296116888523102,0.132430300116539,0,0,0,64,True,Softmax,1,False,44,49,0.31632648415415104,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/71,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.156218484044075,0.1473231017589569,0.13995830714702606,0,0,0,1.0081574877880082,1.4322888939701837,0.7614654519260827,0.2525868844270619,0.0402733718880482,0.06254076328200474,0.3665081053313983,0.589931817918081,0.23505426576889418,5.9516231014859075e-05,5.369782918406427e-05,3.716028715508303e-05,1.487456545059245,2.1724338427999585,1.05375345348893,1.487456545059245,2.1724338427999585,1.05375345348893,0.5365221489161168,0.552,0.5484254307783719,0.9732540303615772,1.4352188571832984,0.7313020529241829,0.24383147820653955,0.040207714861263885,0.060042196272388486,0.35282770034877264,0.6013777915956162,0.21333063570793276,5.7453222951588e-05,5.3610286481685186e-05,3.567569594318983e-05,1.4337398948888802,2.1800964674344656,1.0105346785158984,1.4337398948888802,2.1800964674344656,1.0105346785158984,0.5334590009425071,0.5466666666666666,0.5472370766488414,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.156218484044075,0.1473231017589569,0.13995830714702606,0,0,0,64,True,Softmax,1,False,37,41,0.3079316632967417,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/72,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.17763619124889374,0.17705413699150085,0.15686792135238647,0,0,0,1.1366201328006664,1.3703755537484605,0.8240169442368231,0.30364306054579543,0.04450185438233076,0.06774245151994623,0.3183331352661158,0.5256574214272949,0.2506408622691307,7.15464327393486e-05,5.933580584310769e-05,4.025101100412728e-05,1.7145400667516484,2.0490529635155736,1.1379567863085984,1.7145400667516484,2.0490529635155736,1.1379567863085984,0.5494816211121584,0.5426666666666666,0.5430778371954843,1.1039698944033274,1.3757429382279522,0.794239306944657,0.2949220501737726,0.04455385208942068,0.065286461896314,0.30688332769779686,0.5142195394006114,0.23127596797574032,6.949152925866458e-05,5.940513611922757e-05,3.8791718298463456e-05,1.6628420621944917,2.058632891707832,1.0952183044686188,1.6628420621944917,2.058632891707832,1.0952183044686188,0.5466540999057493,0.5426666666666666,0.5424836601307189,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.17763619124889374,0.17705413699150085,0.15686792135238647,0,0,0,64,True,Softmax,1,False,47,45,0.30021469823357927,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/73,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.071428582072258,0.0714285746216774,0.0714285746216774,0.21998175978660583,0.21335019171237946,0.20727881789207458,0,0,0,1.307506317224939,0.7871299224964775,0.46460619986782037,0.3916928019927352,0.020814199452611523,0.03483296632335196,0.3499645983280139,0.2098817610748123,0.12929046563432017,9.229330866935327e-05,2.7752265936815373e-05,2.0696949687077815e-05,2.0567225030009757,1.140550416036073,0.6636082452092014,2.0567225030009757,1.140550416036073,0.6636082452092014,0.5374646559849199,0.512,0.5210932857991681,1.2719606172414164,0.7931653118687546,0.4075108448517362,0.3810110557373305,0.020809371325277277,0.030541104513056923,0.2964046395305781,0.19825718852875493,0.10841552011633158,8.977640333113351e-05,2.774582843370304e-05,1.8146823834258417e-05,1.997264332398893,1.15437869516299,0.5805806464528935,1.997264332398893,1.15437869516299,0.5805806464528935,0.5327521206409048,0.5026666666666667,0.5157456922162804,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.071428582072258,0.0714285746216774,0.0714285746216774,0.21998175978660583,0.21335019171237946,0.20727881789207458,0,0,0,64,True,Softmax,1,False,42,51,0.3103666416716734,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/74,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.22361746430397034,0.22788050770759583,0.22015756368637085,0,0,0,1.2899694386790033,1.2497556035121618,0.8879067774461638,0.40046598381286513,0.043509957904468294,0.08530019929770571,0.3915265396599888,0.3496857540856899,0.21210271488612284,9.43605051396949e-05,5.801327720595774e-05,5.068342204260589e-05,1.966555586810904,1.8556242257712454,1.2216606321342065,1.966555586810904,1.8556242257712454,1.2216606321342065,0.5362865221489161,0.5426666666666666,0.5662507427213309,1.2582251153300779,1.2430832042427313,0.8511880771223199,0.39057718665763774,0.04317458942169336,0.0817782255488006,0.3808886730555211,0.34479293889349166,0.19499429434507695,9.203043983450466e-05,5.756611922892449e-05,4.859074601830102e-05,1.9154541408334331,1.8460993538688104,1.169264808052493,1.9154541408334331,1.8460993538688104,1.169264808052493,0.530631479736098,0.532,0.5620915032679739,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.22361746430397034,0.22788050770759583,0.22015756368637085,0,0,0,64,True,Softmax,1,False,38,29,0.3348751038117759,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/75,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.21131457388401031,0.17428714036941528,0.1711091250181198,0,0,0,1.272571123555485,1.5505653759071674,0.6472681096375765,0.38808442993229264,0.05314106308296246,0.057950672277484794,0.35374040815598295,0.44625988574915976,0.23985769202213122,9.144307962589363e-05,7.085475077728328e-05,3.443296035501177e-05,1.9650907075129243,2.38997680470909,0.8944630951163143,1.9650907075129243,2.38997680470909,0.8944630951163143,0.5391140433553252,0.548,0.5240641711229946,1.2280195796753108,1.5099543430395839,0.5910013244756472,0.3744607643748955,0.05167789734944303,0.052913757288873424,0.33858849315517386,0.4198274331488694,0.21716736996197458,8.82329793531799e-05,6.890386313259072e-05,3.14401409916063e-05,1.8922783766159692,2.3224450946753166,0.8146853850679114,1.8922783766159692,2.3224450946753166,0.8146853850679114,0.5339302544769086,0.544,0.5204991087344029,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.21131457388401031,0.17428714036941528,0.1711091250181198,0,0,0,64,True,Softmax,1,False,49,43,0.32175064381473206,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/76,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.15661382675170898,0.1275632083415985,0.11714845150709152,0,0,0,1.6036765924105931,1.43806429685778,0.61834928932505,0.38814751148825405,0.03435975927290179,0.04753537408865298,0.4790090110038926,0.5316918406777011,0.23495595628064583,9.145794332899485e-05,4.5813012363869047e-05,2.8244429048516332e-05,2.495605818390291,2.1773126232767708,0.8314859327135098,2.495605818390291,2.1773126232767708,0.8314859327135098,0.555607917059378,0.5453333333333333,0.5424836601307189,1.5855854564527267,1.46783927406707,0.6045806762886975,0.38376036556834414,0.03493164924839036,0.04646891138141386,0.47070400244428956,0.5439967640235047,0.22633467127212833,9.042421431864848e-05,4.6575532331187154e-05,2.7610761367447334e-05,2.465426084587544,2.2294858517415794,0.8124019302389314,2.465426084587544,2.2294858517415794,0.8124019302389314,0.5541941564561734,0.544,0.5401069518716578,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.15661382675170898,0.1275632083415985,0.11714845150709152,0,0,0,64,True,Softmax,1,False,52,55,0.3093818058487387,0.001,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/77,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.18413929641246796,0.150435671210289,0.16579772531986237,0,0,0,1.5516691554554392,1.4633393911144654,0.8051744676213144,0.4495731694534344,0.0412427994474133,0.06814015551448971,0.41310987133468846,0.6240261997045433,0.15661923019193877,0.00010593147253850953,5.499039926321772e-05,4.048731759625056e-05,2.4721475764988146,2.1935061738730584,1.1166967166424082,2.4721475764988146,2.1935061738730584,1.1166967166424082,0.5501885014137606,0.5626666666666666,0.5436720142602496,1.5066537901812251,1.4428354865219666,0.7560280724144308,0.4364903664907329,0.04050996802199373,0.0639791832814438,0.39680533094842135,0.6127082343222048,0.13103964384596262,0.00010284881397048371,5.4013290695991644e-05,3.801496332824944e-05,2.395157109997885,2.1631823986697363,1.0462117190015594,2.395157109997885,2.1631823986697363,1.0462117190015594,0.5454759660697456,0.56,0.5424836601307189,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.18413929641246796,0.150435671210289,0.16579772531986237,0,0,0,64,True,Softmax,1,False,45,48,0.33011465785633043,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/78,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.14279094338417053,0.14598560333251953,0.09653427451848984,0,0,0,0.6993301239310857,1.254024498704778,0.6845087351525703,0.17364689216098986,0.04224480140665442,0.05491366188187097,0.2281853756962156,0.5555580676816253,0.3708795902314144,4.091585583435199e-05,5.6326401875539244e-05,3.262843843248424e-05,1.0158637277742815,1.915324164599705,0.9459221541518646,1.0158637277742815,1.915324164599705,0.9459221541518646,0.5237983034872762,0.5493333333333333,0.5543672014260249,0.6784526126342253,1.2782094142900668,0.6626442911084958,0.16845943270777403,0.04291840410041757,0.05315707432457545,0.2174323768436782,0.5892837242315634,0.35505664040946083,3.969355153340575e-05,5.722453880055675e-05,3.158471439368713e-05,0.9846109656116812,1.9575207327599464,0.9148568009118528,0.9846109656116812,1.9575207327599464,0.9148568009118528,0.5228557964184731,0.5493333333333333,0.5543672014260249,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.14279094338417053,0.14598560333251953,0.09653427451848984,0,0,0,64,True,Softmax,1,False,96,39,0.34380695847490184,0.05,1,kelly,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/79,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.21881969273090363,0.22372180223464966,0.2299007624387741,0,0,0,1.6265391866709022,1.7305233924353947,0.8470661901654716,0.5406979394508016,0.05539075169914748,0.0772825492329508,0.36014558612331643,0.5103124267734397,0.09096398648529894,0.00012740290750490142,7.385433559886329e-05,4.591951826081451e-05,2.658446042556773,2.625365540173001,1.142176557932112,2.658446042556773,2.625365540173001,1.142176557932112,0.5473609802073516,0.5733333333333334,0.5620915032679739,1.5829094110232567,1.7083038864197815,0.8023952421404666,0.5261376769166771,0.054533535159885016,0.07319780130163908,0.3610941385281737,0.4920362608503213,0.07084930240762705,0.0001239721199143914,7.271138021318003e-05,4.349245472468157e-05,2.5815861928261716,2.5892988151296663,1.0797574510396175,2.5815861928261716,2.5892988151296663,1.0797574510396175,0.5384071630537229,0.564,0.5567439096850861,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.21881969273090363,0.22372180223464966,0.2299007624387741,0,0,0,64,True,Softmax,1,False,35,58,0.31398226515386457,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/8,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.21012628078460693,0.19873596727848053,0.20168407261371613,0,0,0,1.4974404115234705,0.9420913676838716,0.6147574652956943,0.4575306452742793,0.0346228786883827,0.05450411499728766,0.3668840896339981,0.15131437846950715,0.22325462452318326,0.00010780646684125332,4.616383825117693e-05,3.238509506671876e-05,2.3452877456571497,1.414963141768874,0.8556085003434046,2.3452877456571497,1.414963141768874,0.8556085003434046,0.5402921771913289,0.524,0.5389185977421271,1.464754944313737,0.9333248238987092,0.585298775673936,0.44750564569911977,0.03418784768175284,0.051819939198194165,0.3632699153213173,0.17002323922117107,0.2044298057170995,0.0001054443086001696,4.558379690900378e-05,3.0790219369099324e-05,2.2906631469567333,1.4033426564337244,0.8138934843160014,2.2906631469567333,1.4033426564337244,0.8138934843160014,0.5362865221489161,0.52,0.5353535353535354,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.21012628078460693,0.19873596727848053,0.20168407261371613,0,0,0,256,True,Softmax,1,False,18,46,0.4045395928177288,0.01,1,kelly,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/80,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.17342740297317505,0.1460731029510498,0.11987512558698654,0,0,0,0.8854954241734969,1.2190253840385525,0.6188774435146959,0.2571762445429706,0.031664396318098934,0.04870281295100479,0.29442450823645955,0.5609589286575499,0.25002538046450934,6.0597607102490726e-05,4.221919509079857e-05,2.8938094445041468e-05,1.3584019784677421,1.8131762499346442,0.8357210976004418,1.3584019784677421,1.8131762499346442,0.8357210976004418,0.5311027332704995,0.5546666666666666,0.5454545454545454,0.8591142429303461,1.2295336946066193,0.5873430263368333,0.24949283396809815,0.031828406761424614,0.04621951039579632,0.2729007742246799,0.5604270592007857,0.23192834423961034,5.878718990765744e-05,4.24378756818995e-05,2.746257302186353e-05,1.3162556014424383,1.831907793269105,0.79198071588098,1.3162556014424383,1.831907793269105,0.79198071588098,0.5280395852968898,0.5533333333333333,0.5442661913250149,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.17342740297317505,0.1460731029510498,0.11987512558698654,0,0,0,64,True,Softmax,1,False,29,58,0.3373192062651675,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/81,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.21365493535995483,0.1919221729040146,0.1880875825881958,0,0,0,1.20520900504912,1.0161728960014544,0.4393801743267237,0.37769977172804664,0.033736175046398684,0.03701791852917903,0.24698280781912188,0.4734242237384469,0.022900559618973342,8.899617618474236e-05,4.498156672853158e-05,2.1995198175388597e-05,1.9173038934018678,1.5175204438257819,0.5998540433198402,1.9173038934018678,1.5175204438257819,0.5998540433198402,0.5374646559849199,0.536,0.5210932857991681,1.1768226118694767,1.0104062303568253,0.39553838806313574,0.3688069895659023,0.033468664346840676,0.03332763281623451,0.23551012296713983,0.45255465571436254,0.004424235593567428,8.69007986724558e-05,4.462488579578758e-05,1.9802515042325914e-05,1.8693084100182085,1.5093318772298532,0.5389505673840105,1.8693084100182085,1.5093318772298532,0.5389505673840105,0.5336946277097078,0.5346666666666666,0.5157456922162804,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.21365493535995483,0.1919221729040146,0.1880875825881958,0,0,0,64,True,Softmax,1,False,35,63,0.3006505294902484,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/82,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.21818237006664276,0.22271357476711273,0.22231917083263397,0,0,0,1.558025518789497,1.500863552125769,0.6460149360245665,0.4953668939084215,0.054552020516525745,0.06273908102530969,0.4073701573297754,0.37527328800134646,0.06848800967439886,0.00011672169978992025,7.273602735536765e-05,3.727812300969086e-05,2.5465723215560625,2.234908984109867,0.8750261894125139,2.5465723215560625,2.234908984109867,0.8750261894125139,0.5435909519321395,0.5546666666666666,0.5472370766488414,1.5167795121180188,1.4847299570603378,0.6076745656091305,0.4821847186214426,0.05384525242947717,0.05901244183673843,0.3933507916946268,0.36266866604317877,0.05168943539936128,0.00011361562644237576,7.179366990596956e-05,3.5063839475186244e-05,2.4738328094906556,2.2101890757244766,0.8217516623993403,2.4738328094906556,2.2101890757244766,0.8217516623993403,0.5353440150801131,0.5506666666666666,0.5407011289364231,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.21818237006664276,0.22271357476711273,0.22231917083263397,0,0,0,64,True,Softmax,1,False,40,52,0.31316673709696985,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
