Dates,AUD,BRL,CAD,CHF,COP,CZK,EUR,GBP,HKD,HUF,IDR,INR,JPY,KRW,MXN,MYR,NOK,NZD,PEN,PHP,PLN,RUB,SEK,SGD,THB,TRY,TWD,ZAR,,,,,,,,,
21/01/1999,104.9043,71.5894,101.3328,99.1188,98.8189,96.7237,98.228,99.5949,100.019,100.3287,94.1911,100.49,99.5796,102.9792,97.514,100.0004,102.117,102.4892,97.3373,103.0947,98.9952,88.9028,104.9127,98.6802,99.2692,100.7643,100.2315,97.4614,,,,,,,,,
22/01/1999,103.6586,70.9992,101.1061,99.284,99.0355,96.5474,98.1028,99.6586,100.0389,100.4342,92.459,100.5031,98.9111,102.2741,98.6809,100.0064,102.0769,102.222,97.0187,101.9326,97.9134,88.9322,104.9572,98.1358,99.2159,101.7452,100.2166,98.1873,,,,,,,,,
25/01/1999,103.3632,68.4408,101.0001,98.9263,98.7542,96.3849,97.6473,99.9091,100.0411,100.2797,88.0215,100.6603,99.5113,102.0165,98.4816,100.0019,102.0399,100.8588,96.4829,101.4494,98.0123,89.3452,105.0643,97.7534,98.8123,101.4879,99.8336,98.193,,,,,,,,,
26/01/1999,103.0843,66.6042,101.0334,98.7131,99.0949,95.5625,97.8522,100.009,100.0496,100.2922,90.9174,100.6509,99.4946,102.7731,99.174,100.0025,102.1944,101.5928,95.9724,102.2878,97.786,90.3484,105.136,97.9747,99.3638,101.7586,100.2023,98.7262,,,,,,,,,
27/01/1999,102.9038,63.8464,101.1403,97.3405,99.2652,94.7586,96.8635,99.3313,100.0562,99.9218,89.5564,100.6375,97.9477,102.7332,99.2596,100.0032,101.6804,101.0616,95.7531,101.5354,97.7637,90.3784,104.9383,97.6165,98.757,101.567,100.2455,98.2788,,,,,,,,,
28/01/1999,102.7232,62.8908,101.2007,97.1617,99.7187,94.4322,96.6537,99.4252,100.0584,99.3452,89.1932,100.6457,97.3599,102.7915,99.2218,100.0039,101.3788,101.1724,95.647,101.5753,97.041,91.1231,104.3892,97.6351,98.6386,101.5316,100.1935,98.4846,,,,,,,,,
29/01/1999,103.2468,59.5458,101.6364,96.853,99.6979,93.1865,96.156,99.1573,100.0736,99.2174,93.0891,100.7075,97.3363,102.8594,99.5537,100.0124,100.974,101.585,95.3299,102.4081,96.1714,90.4381,103.7618,97.5204,98.9085,101.3152,100.2424,98.0021,,,,,,,,,
01/02/1999,104.1804,62.9547,101.8325,96.5056,100.0352,91.8086,95.701,98.9918,100.0722,99.2316,92.9537,100.7408,98.4896,102.8433,100.4249,100.0105,100.2403,102.3939,94.6348,102.3144,94.6913,90.4681,103.4197,97.452,99.3278,101.1678,100.3652,98.6496,,,,,,,,,
02/02/1999,104.475,69.8264,101.3556,97.0249,100.2348,91.8368,96.0502,98.8928,100.0799,99.0651,94.9411,100.7725,101.0949,103.4069,100.7764,100.006,100.3798,102.9952,94.5199,101.9512,94.754,88.7573,103.5473,97.8224,99.2956,101.5148,100.2245,98.8573,,,,,,,,,
03/02/1999,105.1462,68.3005,101.658,96.7782,100.6256,92.1332,95.7303,98.6609,100.0798,99.1604,97.5789,100.9009,100.166,103.3285,100.3812,100.0144,99.8363,104.1434,94.1565,102.2476,95.3901,88.7865,102.7223,97.707,99.3709,101.7111,100.4136,98.9399,,,,,,,,,
04/02/1999,106.1454,67.9554,102.9335,97.0252,100.5643,92.0268,95.944,99.1579,100.0792,98.9089,96.5724,100.8849,100.9716,103.3385,100.8356,100.0046,99.7582,103.8755,94.5287,102.1493,95.7563,89.389,103.5804,97.7256,99.0943,101.6323,100.4538,98.449,,,,,,,,,
05/02/1999,106.653,66.8751,102.9684,96.479,101.3882,91.2524,95.3114,98.3887,100.0777,98.7753,95.0454,100.9651,100.0086,103.3229,101.0435,100.0079,99.1908,103.6077,94.5007,101.9207,95.3596,89.4186,103.0045,97.7265,99.1798,101.5417,100.5393,100.3121,,,,,,,,,
08/02/1999,106.4721,64.1061,102.8858,96.7652,101.4238,89.6847,95.7872,98.8371,100.0903,98.8477,92.5366,100.9978,98.7605,102.9223,101.1446,100.0058,99.7254,105.0399,94.6399,99.8823,94.2701,89.99,103.3215,97.3869,98.384,101.6919,100.4794,99.2689,,,,,,,,,
09/02/1999,105.7668,64.3071,102.6589,96.772,101.4553,89.6412,95.7131,98.7546,100.0898,98.8259,95.3711,100.9958,99.1507,102.9087,101.2405,100.0089,99.6501,104.2818,94.8214,99.7898,94.3754,90.2539,102.8198,97.412,98.4592,101.8225,100.1629,97.9183,,,,,,,,,
10/02/1999,105.9464,65.1955,103.0244,97.1701,101.2168,90.5835,95.7998,98.0691,100.1044,98.6926,96.6963,101.1284,98.8824,102.5134,101.6483,100.0093,99.6023,104.1659,94.8942,100.975,94.7085,91.0341,102.6978,97.345,98.3898,102.1637,100.4816,97.795,,,,,,,,,
11/02/1999,106.1425,64.5418,102.9486,96.0928,101.8612,90.2032,94.9218,97.8357,100.1016,98.8229,96.4735,101.0668,98.6327,102.9581,102.3403,100.0098,99.0635,104.1443,94.5512,101.2033,94.2332,91.424,102.009,97.6747,98.7462,102.2053,100.5187,98.1152,,,,,,,,,
12/02/1999,105.945,64.7451,102.935,96.7172,102.2878,90.2453,95.6341,98.5792,100.0942,98.712,96.2698,101.1576,98.9442,102.8626,102.5038,100.0155,100.1753,103.7257,94.6796,102.753,94.0623,90.9745,103.0577,97.4855,98.5968,101.7714,100.5323,97.8714,,,,,,,,,
15/02/1999,105.715,64.6074,102.8318,96.1804,102.2075,89.0786,94.9088,98.0684,100.1014,98.3219,98.0929,101.1668,97.679,103.0432,103.1484,100.0212,99.4677,102.9679,94.9835,101.9897,93.1753,90.2746,102.4377,97.625,99.454,102.0233,100.535,97.4343,,,,,,,,,
16/02/1999,104.0596,64.9823,102.6603,95.978,101.6882,89.0399,94.784,98.5466,100.125,98.376,97.0869,101.1045,95.3064,103.0047,103.4184,100.0217,98.6406,101.7194,95.134,102.8223,92.6921,89.9145,102.1885,97.1545,98.9912,101.9795,100.2799,97.2682,,,,,,,,,
17/02/1999,104.141,64.3344,102.7569,96.397,101.8306,89.5725,95.1074,98.6389,100.1405,98.2533,96.5994,101.1256,95.0897,103.0188,103.7306,100.0143,98.5593,101.8303,95.144,102.0585,92.746,90.2361,102.2132,97.0426,98.7332,102.2915,100.6058,96.7144,,,,,,,,,
18/02/1999,104.2389,64.3671,103.2133,95.6959,102.5258,89.9666,94.6524,98.6045,100.1454,98.3339,95.6823,101.2182,94.3982,102.4053,103.7938,100.0147,97.4402,101.8283,95.0699,101.961,93.3617,90.3636,101.4389,96.8218,98.3968,102.9884,100.6304,96.6781,,,,,,,,,
19/02/1999,104.9586,63.7324,103.1443,94.6304,102.4567,88.7202,93.5802,97.8102,100.1423,96.4714,95.6962,101.3706,93.1134,100.481,103.1846,100.0152,97.0645,102.581,94.954,101.3406,92.2604,90.2954,100.6874,96.8117,97.2328,101.7906,100.521,95.3622,,,,,,,,,
22/02/1999,105.0074,62.7886,102.7098,94.3367,103.1335,88.6166,93.1676,98.0472,100.1497,96.469,94.8547,101.5154,93.113,99.5902,103.7461,100.013,96.8466,102.0883,94.63,100.7295,91.6806,90.7178,100.3282,95.9107,96.8033,101.6869,98.3721,96.3637,,,,,,,,,
23/02/1999,104.9414,61.4103,102.7445,94.4863,103.5835,88.2015,93.0429,97.3493,100.1533,96.4327,95.2505,101.4209,93.4744,99.9767,103.4764,100.0135,96.8914,101.7848,94.3638,101.2822,91.5434,91.1042,100.0951,95.8061,97.3813,101.7297,98.4162,96.1689,,,,,,,,,
24/02/1999,103.7608,60.3871,102.4501,94.5906,102.2793,87.8821,93.0365,96.3437,100.1573,96.0459,96.7362,101.1691,92.9579,99.5019,103.8063,100.0139,96.6253,100.5946,94.402,101.0569,91.1485,90.8169,99.7277,95.4079,97.2207,101.7694,98.2736,96.5169,,,,,,,,,
25/02/1999,102.4004,60.2701,101.5896,95.0043,101.9395,88.1763,93.2585,96.6049,100.1624,95.834,96.1449,101.2088,94.1908,98.9326,103.2458,100.0144,96.6945,99.3665,93.0539,101.2251,91.0129,91.5237,99.5059,95.5921,97.4343,102.389,98.5829,96.9816,,,,,,,,,
26/02/1999,101.351,60.5971,101.7114,94.564,102.6735,88.4493,93.2013,96.6431,100.1734,95.1422,95.8817,101.3556,94.6723,99.1155,103.3404,100.0149,96.537,99.1571,94.894,101.5239,90.0021,90.5418,99.1635,95.588,97.9291,101.9625,98.801,96.7087,,,,,,,,,
01/03/1999,101.6455,57.6526,100.8965,93.5995,103.1849,88.151,92.0455,96.9947,100.1761,94.579,96.0099,101.3943,94.2686,99.4355,104.0257,100.0153,95.9978,99.5145,95.5769,101.56,90.489,90.4735,98.1037,95.3511,97.9524,101.6856,98.827,96.1973,,,,,,,,,
02/03/1999,101.8416,57.4135,100.9104,93.7343,102.905,88.0716,92.4534,97.4911,100.1808,95.1118,96.0751,101.508,93.9223,98.9236,103.8955,100.0158,96.5405,99.9095,95.5026,101.3348,89.4907,90.4249,98.4654,95.0765,97.3856,102.0354,98.3609,96.1199,,,,,,,,,
03/03/1999,101.8084,57.4427,100.772,93.5355,103.4843,87.8264,91.8894,97.2699,100.1707,94.0975,95.9264,101.4256,92.6329,98.6212,103.8893,100.0162,96.04,99.4922,95.5734,101.2428,89.4283,90.0262,97.8999,94.8801,97.0646,102.0387,98.4651,96.1567,,,,,,,,,
04/03/1999,102.6271,59.838,100.8654,93.6188,103.6776,87.8239,91.2409,97.0667,100.1702,93.3466,95.9424,101.5144,91.363,97.8098,104.4515,100.0167,95.8498,99.9812,95.3073,101.1597,89.5012,89.5162,97.6755,94.909,96.9535,102.0105,98.5376,96.1886,,,,,,,,,
05/03/1999,102.9214,62.5971,101.0787,92.9311,103.9786,87.641,91.4373,96.8395,100.1756,94.2357,96.4269,101.5348,91.875,97.6968,105.1058,100.0172,96.1865,100.1682,95.5885,101.1863,90.4287,89.4307,97.977,95.2675,97.2808,101.9113,98.2403,96.6952,,,,,,,,,
08/03/1999,103.4616,63.2697,101.1993,93.3692,104.0089,87.6255,91.9803,97.0766,100.1823,95.4095,95.9238,101.6275,92.56,97.9398,104.923,100.0176,96.9647,100.4874,95.4812,101.8721,91.235,89.4601,98.5593,95.2464,97.5855,102.3351,98.2359,97.2256,,,,,,,,,
09/03/1999,104.0018,65.8277,101.0999,93.6636,104.3381,86.8746,91.9148,97.5672,100.191,95.5671,94.6121,101.7453,93.017,98.2291,105.6233,100.0181,97.1987,100.6177,95.681,101.9036,90.5779,90.9275,98.6314,95.0713,98.1947,102.4186,98.884,97.4786,,,,,,,,,
10/03/1999,104.4273,66.3909,100.8282,93.58,104.6656,87.6956,92.4323,98.0517,100.1893,95.4718,93.9552,101.9672,94.0718,98.3648,106.3086,100.0185,97.904,101.2581,95.9464,101.8028,90.5142,89.9032,99.7707,95.0331,97.6156,102.9303,99.1168,97.7534,,,,,,,,,
11/03/1999,104.3448,64.8594,100.7228,94.0891,103.753,88.054,93.2619,98.6991,100.1886,95.5464,90.8452,101.9288,94.5364,98.7987,106.6108,100.019,98.5443,100.9731,96.3407,101.7041,90.0274,90.9477,100.6782,94.7483,97.5651,102.5024,98.4381,97.9098,,,,,,,,,
12/03/1999,104.2293,64.8075,100.7499,94.1408,103.3149,87.381,92.098,98.4416,100.1884,95.0681,94.4711,101.9338,94.9015,98.4727,107.0228,100.0195,97.6467,100.4428,97.2321,101.734,90.9763,89.5012,99.7093,95.0665,97.6456,102.928,98.981,97.0031,,,,,,,,,
15/03/1999,103.0164,66.6709,100.5723,93.2214,103.6382,87.5106,92.3196,97.7917,100.1864,95.0602,98.2409,101.999,95.4958,98.8172,107.6601,100.0173,97.4813,100.1201,98.2422,102.1571,90.5419,90.1466,99.0865,95.4028,98.1145,103.034,98.4202,96.7573,,,,,,,,,
16/03/1999,102.4096,66.4369,100.5003,93.9396,104.1379,87.1594,92.8536,98.264,100.1887,94.9744,97.6797,102.065,95.8198,99.4771,107.7744,100.0178,98.1236,99.5519,97.3117,102.1885,90.3405,89.0655,99.0756,95.4695,98.3348,103.12,99.0237,95.9496,,,,,,,,,
17/03/1999,102.8842,66.0286,100.9303,94.1012,104.4901,88.0143,92.8976,98.338,100.1833,95.5674,95.6913,102.1177,95.1868,98.8886,107.9647,100.0209,98.5764,99.5318,97.2888,102.0874,91.0613,89.0948,99.061,95.1986,97.9888,103.7479,98.5225,96.8357,,,,,,,,,
18/03/1999,103.0145,67.2245,101.1371,94.5246,104.8274,88.109,92.6375,98.2491,100.1871,95.3651,95.493,102.1468,95.8339,99.1631,107.9632,100.0239,98.9019,100.2287,95.7016,102.119,91.382,87.929,99.7473,95.3535,97.8161,103.7771,98.5477,96.5617,,,,,,,,,
19/03/1999,103.2759,67.0771,101.3846,93.9712,105.1493,86.9355,91.989,98.2625,100.1922,95.0081,97.5415,102.2477,96.0783,100.0254,107.8239,100.0218,98.5848,100.4729,97.6062,102.3879,91.5988,87.664,98.6367,95.3425,97.6183,103.4096,98.5982,97.2172,,,,,,,,,
22/03/1999,104.4549,67.384,102.1407,93.2134,105.7798,86.4845,92.0753,98.198,100.2016,94.8982,96.5164,102.4192,95.1026,99.3393,107.7034,100.0196,98.6468,101.2076,97.0848,102.844,90.6847,86.252,98.67,94.9462,97.5126,103.5444,98.5897,97.4157,,,,,,,,,
23/03/1999,104.7001,67.236,101.8227,93.5132,105.3021,86.3194,91.942,98.8089,100.206,94.8253,97.2858,102.3488,95.2221,99.1893,108.1366,100.0227,98.5826,101.5087,96.8119,102.8759,90.1975,85.9274,98.3623,94.9245,97.5853,103.7179,98.5454,96.6208,,,,,,,,,
24/03/1999,104.3555,67.6358,101.7959,93.9829,105.7973,85.5747,91.7495,98.6052,100.2082,94.0828,98.026,102.304,95.2611,99.4363,108.2391,100.0232,98.151,101.2811,96.8241,102.7728,90.2827,81.9335,97.7211,95.0672,97.5276,103.9932,98.988,97.099,,,,,,,,,
25/03/1999,104.5024,69.6581,101.9108,92.7362,106.6438,85.8602,91.4811,97.9368,100.2133,94.1678,98.2269,102.4038,95.1393,99.4033,108.7337,100.0236,98.0166,101.5256,97.1282,102.8022,90.4713,77.8905,97.7934,95.1881,97.2758,103.9012,98.6436,97.0538,,,,,,,,,
26/03/1999,104.0431,70.2834,101.4394,92.215,106.6152,84.8832,91.1451,97.9745,100.2198,93.8328,97.7817,102.4448,93.469,99.4205,109.4191,100.0215,98.21,100.9391,97.5061,102.7005,89.8284,78.2059,97.3041,94.7108,97.5385,102.7543,98.6397,96.642,,,,,,,,,
29/03/1999,103.5347,71.1217,101.4931,91.7861,106.6274,84.4467,90.5646,97.475,100.216,93.1188,98.1678,102.4837,93.483,100.3559,110.2438,100.0272,98.1537,100.6172,98.1587,102.5979,89.5189,83.4791,97.1173,94.7709,97.2184,103,98.6831,96.9311,,,,,,,,,
30/03/1999,102.6496,71.5663,101.7351,91.6127,106.2868,84.9,90.5579,97.265,100.2267,93.2337,100.1105,102.4501,93.4505,99.487,109.9257,100.025,97.9992,100.201,98.6707,102.6277,90.2029,85.1111,96.9207,94.7709,97.1966,103.5589,98.5925,97.6525,,,,,,,,,
31/03/1999,103.8778,72.6451,101.9376,91.9704,106.7075,85.2813,90.8043,97.2059,100.2111,93.947,100.0878,102.489,94.5182,99.1244,109.9094,100.0247,98.3657,100.9547,98.8703,102.79,89.5197,84.6255,97.8369,95.0058,97.5498,103.7865,98.5972,98.1012,,,,,,,,,
01/04/1999,103.9095,72.3659,102.4131,92.4,107.6012,85.2525,91.0758,96.6701,100.2139,93.9359,101.9509,102.5641,93.0454,99.239,110.4736,100.027,98.781,100.6325,98.9516,102.7535,89.1017,81.3811,98.4065,95.1701,97.3828,104.1263,98.63,97.9432,,,,,,,,,
02/04/1999,103.9085,72.4027,102.6385,92.0995,107.6783,85.1664,90.9929,96.7678,100.2153,93.9741,101.7897,102.5789,93.2215,99.3087,110.5493,100.0241,98.7878,100.9708,99.0329,102.8497,88.5781,80.3978,98.3887,94.9216,97.2923,103.7713,98.6419,97.9797,,,,,,,,,
05/04/1999,103.3998,71.9183,102.296,92.0987,107.0067,84.7837,90.3618,96.5277,100.2168,94.16,101.0747,102.5815,92.2323,99.2325,111.269,100.0238,98.1169,100.2339,98.7777,103.6824,88.9916,81.043,97.6744,94.6962,97.1801,103.911,98.6479,98.1386,,,,,,,,,
06/04/1999,102.9898,72.1625,102.1932,92.4041,106.9786,85.969,91.3503,96.0219,100.2331,94.3065,100.2565,102.1151,93.1413,99.3915,111.0806,100.0235,99.1425,100.2707,98.451,103.4434,89.6325,81.5401,98.4383,94.7936,97.1104,104.2192,98.645,97.973,,,,,,,,,
07/04/1999,102.7434,72.1992,102.5202,92.6107,105.5757,85.8744,90.8792,96.3068,100.2312,94.3569,100.2982,102.094,92.5027,99.4722,111.3518,100.0232,98.566,100.1183,98.1859,103.6079,90.0892,81.5669,97.5331,94.5523,97.3128,104.5005,98.6242,97.6798,,,,,,,,,
08/04/1999,102.6283,72.9731,102.4237,91.6007,103.6525,85.7001,90.5938,96.9115,100.2553,95.1357,100.2288,102.1208,92.646,99.6062,111.222,100.036,97.409,100.6073,98.4745,103.5573,90.3676,81.5937,97.0703,94.8408,97.0212,105.01,98.6748,97.3304,,,,,,,,,
09/04/1999,103.4468,73.3309,102.3474,91.8275,104.1207,86.0564,91.0498,97.1723,100.2588,94.4537,100.6936,102.2075,92.7593,99.4154,110.9066,100.0199,98.2892,101.1534,98.6632,103.6008,90.0445,82.4983,97.5634,94.7301,96.808,104.6286,98.7375,97.9739,,,,,,,,,
12/04/1999,104.1013,74.128,102.9573,91.8879,102.8476,86.6298,91.101,97.2642,100.2432,94.5645,101.41,102.2223,93.2358,99.4248,110.6869,100.0275,98.5064,102.1903,98.5552,103.8871,90.6305,81.4582,97.5559,95.1958,96.1644,104.9905,99.1872,98.3501,,,,,,,,,
13/04/1999,104.2152,75.3927,103.032,91.8741,102.8377,86.0311,90.9076,97.5552,100.2532,94.3619,101.4524,102.01,93.6701,99.8915,111.0139,100.0219,98.4484,101.9626,99.0695,104.1341,90.0893,81.9913,97.5028,95.5827,96.3078,104.8421,99.1301,99.3148,,,,,,,,,
14/04/1999,103.8049,74.9799,102.7824,91.7116,103.5904,86.74,91.0683,97.2247,100.2384,94.5931,101.9055,102.1063,94.4656,100.1806,111.2097,100.0178,99.0422,101.8476,99.2708,104.7059,90.4356,81.386,97.8831,96.5833,97.5413,105.0861,99.1552,99.7183,,,,,,,,,
15/04/1999,105.2785,75.6971,103.1611,91.9268,104.2543,86.0329,90.3101,97.0692,100.2451,94.2825,101.8867,102.0489,94.1314,100.0991,111.022,100.019,98.8006,102.7518,99.2796,104.7454,90.112,81.8862,97.2807,96.7752,97.6733,105.1094,99.3133,99.5477,,,,,,,,,
16/04/1999,106.0146,75.0561,103.8438,90.9419,104.5271,85.7158,90.2347,97.3904,100.2697,94.477,102.2207,102.2516,95.1606,100.9548,111.6238,100.0166,98.7194,103.0147,99.4063,104.7403,89.5668,82.7147,97.2736,96.2113,98.1192,104.6948,100.0149,99.7076,,,,,,,,,
19/04/1999,106.7347,74.8704,103.2836,90.5708,105.5713,85.5935,89.8475,97.2169,100.2669,94.1476,102.97,102.0216,95.3372,101.0177,112.8838,100.0142,98.4446,103.5228,99.68,105.1177,89.5505,82.7419,96.8396,96.2494,98.3826,104.7211,99.9558,100.4281,,,,,,,,,
20/04/1999,105.8495,72.7399,103.074,90.2504,105.5189,85.5711,89.5445,97.1036,100.2757,94.4135,102.1735,101.9984,94.2456,102.1221,112.8967,100.0144,98.155,102.8798,99.6541,105.3466,89.6346,84.1694,96.4912,95.831,97.9201,105.0823,99.9401,100.0284,,,,,,,,,
21/04/1999,105.7998,72.7769,103.3159,90.0632,105.2988,85.383,89.1909,96.8877,100.2637,94.3039,103.1051,102.1697,93.5128,102.3827,113.2697,100.0225,98.0871,102.8969,99.567,105.3665,89.473,84.958,96.1625,95.9015,97.6477,105.0115,99.8134,99.8385,,,,,,,,,
22/04/1999,106.6671,74.1009,103.755,90.4327,105.0032,85.1026,89.7054,97.5715,100.2526,94.3263,103.1459,102.412,93.7462,101.9554,113.7056,100.0201,98.2677,103.5746,99.7091,104.8871,89.301,84.9859,96.6908,95.7758,97.4152,105.3108,99.7238,99.7706,,,,,,,,,
23/04/1999,106.7156,74.4677,104.0567,90.173,104.8912,85.5193,89.3014,97.2047,100.2429,94.5287,102.4098,102.1336,94.0437,102.0425,114.3775,100.0043,98.0952,103.4408,99.6665,105.1312,90.2259,85.0138,96.2757,95.9305,97.5985,105.8031,99.8671,99.7599,,,,,,,,,
26/04/1999,106.2234,73.6339,104.0136,89.8317,104.7201,85.3301,89.2175,97.2605,100.2457,94.507,103.0966,102.1847,93.9321,102.5648,114.1868,100.0035,97.8706,103.4957,99.7112,105.4302,89.972,85.8173,96.161,96.3116,97.2766,105.2261,100.0832,100.2112,,,,,,,,,
27/04/1999,106.3864,73.7792,103.7316,90.1756,104.6792,86.0925,89.8162,97.5882,100.2389,94.6056,103.4881,102.2103,93.103,102.588,114.1334,100.0107,98.3098,103.551,100.0549,105.5901,90.2489,86.4588,96.8787,96.4568,97.525,105.6036,100.0169,100.2846,,,,,,,,,
28/04/1999,107.2704,75.0253,104.2238,89.9411,103.9062,85.7108,89.4541,97.3542,100.2281,94.8451,104.8209,102.2614,94.0162,103.2599,114.6632,100.0077,98.1414,104.3605,100.1429,105.7528,90.368,86.1706,96.3584,96.5397,97.7861,106.477,100.0588,100.443,,,,,,,,,
29/04/1999,108.0727,75.5129,104.9356,89.5481,103.2392,85.5514,89.3452,97.1022,100.2388,95.0171,107.3385,102.3054,93.9365,103.1301,114.751,100.0044,98.1133,105.0004,100.1433,105.3032,90.5788,86.2517,96.1715,96.3841,98.392,106.3906,99.9975,100.6137,,,,,,,,,
30/04/1999,108.285,75.7782,105.4031,89.0649,102.4075,85.6153,89.017,97.1338,100.2397,95.0072,110.7248,102.3359,93.6914,103.5152,114.7788,99.9932,97.9506,105.3196,100.2022,105.4366,91.1122,86.2273,95.7255,96.5805,98.7911,106.5054,99.9826,100.2931,,,,,,,,,
03/05/1999,108.6283,75.409,106.0796,89.0981,103.2149,85.7808,88.9836,97.1171,100.2363,95.1916,113.8863,102.5035,93.0205,103.2571,115.0687,99.9845,98.108,105.7329,100.4959,106.1036,91.1413,86.2557,95.3622,96.1016,99.2594,105.5345,99.9786,100.5141,,,,,,,,,
04/05/1999,108.0873,74.9992,105.7273,89.8745,103.8717,86.1365,89.5064,98.2895,100.2331,95.3884,110.8516,102.5233,92.6111,101.7152,115.0474,99.9811,98.4999,105.1274,100.6726,106.2666,91.634,86.284,95.7089,96.1273,99.5282,105.8704,99.9802,100.3942,,,,,,,,,
05/05/1999,108.6765,75.0819,105.9082,90.944,102.7447,87.1464,90.6099,98.7618,100.2285,95.7947,110.5868,102.5068,92.8713,102.6608,114.6287,99.9777,99.4969,105.4841,100.578,106.1482,92.0728,86.3123,96.4152,96.2048,99.6491,106.6341,99.875,99.7072,,,,,,,,,
06/05/1999,109.8064,75.5692,105.5279,91.1194,102.3935,87.3827,90.8543,98.9502,100.2445,96.9335,111.0097,102.2993,92.7695,102.2376,114.5244,99.9744,99.9809,106.4069,100.4872,106.0295,92.5511,86.5343,97.09,96.2599,99.1499,107.1066,99.9133,100.2068,,,,,,,,,
07/05/1999,110.0845,76.1997,105.3237,90.8252,102.2643,86.92,90.5515,98.3481,100.2391,96.4795,115.6743,102.5333,92.5684,102.6706,114.6667,99.957,99.9838,105.8588,100.3944,105.7749,92.6637,86.4571,97.0524,96.3785,99.4615,106.829,99.8493,99.4159,,,,,,,,,
10/05/1999,109.1012,76.8403,105.0338,91.0614,102.1044,87.2931,90.7538,98.108,100.2361,96.1082,117.6533,102.5536,92.7589,101.3027,115.175,99.9658,100.3459,105.3856,100.7361,106.5753,92.944,86.4855,97.4569,96.3201,99.6656,106.9617,99.7572,98.9305,,,,,,,,,
11/05/1999,109.6575,76.5077,105.3639,90.3808,102.4148,86.7574,90.1564,97.9644,100.2347,96.3371,115.8402,102.5505,92.4352,102.6747,115.4995,99.9641,99.8524,105.931,100.9582,106.6724,92.4851,87.4935,96.5287,96.3921,99.6949,107.1493,99.8368,98.9241,,,,,,,,,
12/05/1999,109.215,76.5003,105.2463,90.097,102.443,86.2015,89.5929,97.6157,100.2352,96.0701,114.8153,102.7399,92.4259,102.2451,115.0217,99.9571,99.28,105.4391,100.9979,106.9842,92.1954,85.2921,95.9123,96.1531,99.6423,106.9796,99.8765,98.3996,,,,,,,,,
13/05/1999,109.3783,76.6781,105.3244,90.2873,102.3141,86.1666,89.6692,97.8405,100.2283,95.3001,114.3889,102.674,91.764,100.861,115.5318,99.9529,99.5956,105.9849,101.1595,106.6136,91.57,83.396,96.038,95.8142,98.9445,107.1074,99.8344,98.2828,,,,,,,,,
14/05/1999,108.7389,76.6243,104.8192,90.2376,101.6881,86.201,89.6863,97.7089,100.2242,95.7373,114.5445,102.6434,90.9553,100.7587,115.549,99.9486,99.3876,104.9649,100.9439,106.4003,91.7386,83.5873,95.9922,95.4271,98.4424,107.5527,99.7327,98.3797,,,,,,,,,
17/05/1999,108.8531,76.1113,105.1339,90.26,101.3156,86.3067,89.7792,97.6316,100.219,95.6737,112.5534,102.727,90.4011,100.8547,114.6403,99.9442,99.6364,105.5108,101.1203,105.6582,92.0837,85.4106,95.7837,95.3039,98.1417,107.3745,99.7552,98.6595,,,,,,,,,
18/05/1999,109.1477,76.2414,104.5881,90.4452,101.5901,86.2816,89.7963,97.8443,100.2158,95.8021,114.273,102.7456,90.5678,101.3603,115.6204,99.9373,99.3884,104.8489,101.2851,106.4532,92.3953,86.0083,95.8009,95.6263,99.2736,107.5658,99.6922,99.053,,,,,,,,,
19/05/1999,108.0332,75.8247,104.4654,90.1848,101.4951,86.0175,89.6872,97.5856,100.2013,95.7669,113.4218,102.683,89.8439,101.0254,115.4153,99.9353,98.8176,103.8284,101.2363,106.1282,92.3537,85.6057,95.3975,95.2632,98.8486,107.7845,99.7066,98.6549,,,,,,,,,
20/05/1999,108.1638,75.3905,104.6848,89.8781,101.1859,85.4053,89.3508,97.0192,100.1994,95.6502,112.4499,102.6613,89.8054,101.5334,115.2848,99.9308,98.707,103.4493,101.183,105.8719,92.0304,85.5287,95.4743,94.9358,98.8256,107.8683,99.57,98.3631,,,,,,,,,
21/05/1999,107.6716,74.6536,105.0634,89.4198,100.1552,85.1312,89.0145,96.6461,100.2117,95.1658,112.207,102.7719,90.0206,101.983,114.9,99.9183,98.3269,102.6928,100.8883,106.1755,91.8261,85.8324,95.0153,94.8578,98.8148,107.6298,99.5824,98.5549,,,,,,,,,
24/05/1999,107.8346,73.7387,105.4374,89.702,100.9073,85.2638,89.1998,96.4963,100.2032,95.0068,111.7741,102.841,90.5957,102.324,114.7666,99.9137,98.3385,102.9361,100.807,106.0046,91.8671,86.2077,95.2094,94.9615,98.9511,107.7689,99.6637,98.4218,,,,,,,,,
25/05/1999,106.2617,73.2664,104.5952,90.4003,100.4219,85.2106,89.3346,96.8658,100.1955,95.1735,110.6901,102.862,91.2754,102.5633,113.1457,99.9197,98.4994,101.4442,100.5116,106.0857,91.8962,87.0279,95.1457,94.5263,98.6349,108.0387,99.7603,97.6964,,,,,,,,,
26/05/1999,106.1466,74.8553,104.3737,88.7173,99.3502,84.4331,87.8042,96.2209,100.1945,94.6509,111.3871,102.7087,91.1614,102.1818,111.7262,99.9151,96.9826,100.4424,101.1356,105.6932,91.15,87.1096,93.7525,94.3404,98.7324,107.8306,99.6924,98,,,,,,,,,
